,length,ORF,GC,fickett,hexamer,identity,align_length,align_perc_len,align_perc_ORF,lnc_score,prediction
cre16.g687406.t3.1.v5.5,4512,2976.0,66.06826241134752,1.1616,0.144435414395,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g687450.t1.2.v5.5,3884,2658.0,66.68383110195674,1.2596,0.143945099174,55.5,418.0,0.10762100926879506,0.15726109857035364,0.0344370341195986,0
cre16.g687500.t1.1.v5.5,1984,1185.0,66.83467741935483,1.2888,0.0993303791554,61.4,386.0,0.19455645161290322,0.32573839662447257,0.0344370341195986,0
cre16.g687518.t1.1.v5.5,1696,1008.0,62.20518867924528,1.242,0.141831853861,46.6,309.0,0.1821933962264151,0.30654761904761907,0.0344370341195986,0
cre16.g687550.t1.1.v5.5,2024,1170.0,64.72332015810277,1.1948,0.118348588901,36.7,248.0,0.1225296442687747,0.21196581196581196,0.0344370341195986,0
cre16.g687600.t1.1.v5.5,10739,9738.0,71.14256448458889,1.1449,0.168660921447,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g687602.t1.1.v5.5,1239,324.0,58.999192897497984,0.9272,0.18879255853,0.0,0.0,0.0,0.0,0.0752671317564969,0
cre16.g687630.t1.1.v5.5,3049,1629.0,67.20236142997705,0.8007,0.160527843248,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g687630.t2.1.v5.5,3199,1629.0,66.3019693654267,0.8007,0.160527843248,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g687650.t1.1.v5.5,1203,750.0,61.76226101413134,1.1614,0.119508350887,34.9,129.0,0.10723192019950124,0.172,0.0344370341195986,0
cre16.g687652.t1.1.v5.5,1597,651.0,65.62304320601127,1.2038,0.109844960318,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g687700.t1.2.v5.5,3579,2433.0,65.24168762224085,1.2542,0.140883105794,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g687742.t1.1.v5.5,2785,1737.0,63.48294434470377,1.2143,0.0811493845117,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g687750.t1.2.v5.5,2091,1173.0,57.38880918220947,1.3324,0.0920770433692,25.8,178.0,0.08512673362027738,0.1517476555839727,0.0344370341195986,0
cre16.g687800.t1.1.v5.5,5473,4296.0,64.79079115658688,1.2534,0.125901317333,34.1,135.0,0.02466654485656861,0.031424581005586594,0.0344370341195986,0
cre16.g687850.t1.1.v5.5,3019,2454.0,68.53262669758197,1.065,0.146609527099,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g687854.t1.1.v5.5,2972,1794.0,64.43472409152086,1.2698,0.108931524895,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g687900.t1.2.v5.5,1283,726.0,63.13328137178488,1.3421,0.0940377447733,55.4,202.0,0.15744349181605613,0.27823691460055094,0.0344370341195986,0
cre16.g687901.t1.1.v5.5,1814,1479.0,61.41124586549063,1.2612,0.122946334957,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g687950.t1.2.v5.5,1994,1092.0,61.83550651955868,1.215,0.117225943628,73.5,132.0,0.06619859578736209,0.12087912087912088,0.0344370341195986,0
cre16.g687966.t1.1.v5.5,4741,3924.0,71.46171693735499,1.2218,0.143176549539,26.4,258.0,0.05441889896646277,0.06574923547400612,0.0344370341195986,0
cre16.g688000.t1.1.v5.5,2519,1758.0,64.9464073044859,1.192,0.128075758842,26.0,288.0,0.11433108376339818,0.16382252559726962,0.0344370341195986,0
cre16.g688050.t1.1.v5.5,3391,1512.0,65.70333235033914,0.9988,0.157877003325,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g688078.t1.1.v5.5,3151,2070.0,68.83529038400508,1.2164,0.159646927838,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g688100.t1.2.v5.5,925,621.0,57.513513513513516,1.1536,0.123147044247,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g688190.t1.1.v5.5,4433,3234.0,69.63681479810512,1.2542,0.159144753864,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g688200.t1.1.v5.5,1630,840.0,66.80981595092024,1.1676,0.102014108311,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g688200.t2.1.v5.5,1635,825.0,66.78899082568807,1.0518,0.0905259436352,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g688201.t1.1.v5.5,1603,912.0,67.24890829694323,0.8174,0.141746598963,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g688201.t2.1.v5.5,1785,693.0,67.78711484593838,0.6452,0.156270491653,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g688202.t1.1.v5.5,992,621.0,57.25806451612903,1.1536,0.123147044247,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g688250.t1.2.v5.5,1342,573.0,69.07600596125187,0.5837,0.128983265957,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g688302.t1.1.v5.5,2528,987.0,60.16613924050633,1.29,0.119614493713,30.6,160.0,0.06329113924050633,0.16210739614994935,0.0344370341195986,0
cre16.g688350.t1.1.v5.5,2930,1776.0,63.95904436860068,1.1616,0.187977030686,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g688414.t1.1.v5.5,1461,654.0,61.87542778918549,1.168,0.0714056757781,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g688450.t1.2.v5.5,1941,834.0,61.61772282328697,1.141,0.118979461156,43.4,286.0,0.14734672849046884,0.34292565947242204,0.0344370341195986,0
cre16.g688500.t1.1.v5.5,4848,3966.0,69.8019801980198,1.1948,0.186525830134,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g688526.t1.1.v5.5,5210,4557.0,69.36660268714012,1.3082,0.1486390588,35.0,371.0,0.07120921305182341,0.08141321044546851,0.0344370341195986,0
cre16.g688550.t1.2.v5.5,1281,657.0,56.752537080405936,1.2942,0.119489678094,35.6,202.0,0.15768930523028885,0.3074581430745814,0.0344370341195986,0
cre16.g688600.t1.1.v5.5,2444,546.0,63.747954173486086,1.2116,0.145322209584,0.0,0.0,0.0,0.0,0.582744190843108,1
cre16.g688633.t1.2.v5.5,1551,699.0,67.76273372018053,1.1846,0.116485170608,54.5,44.0,0.028368794326241134,0.06294706723891273,0.0344370341195986,0
cre16.g688633.t2.1.v5.5,1548,696.0,67.76485788113695,1.1846,0.116258175414,54.5,44.0,0.028423772609819122,0.06321839080459771,0.0344370341195986,0
cre16.g688638.t1.1.v5.5,10655,8295.0,68.23087752229,1.171,0.135943745172,37.5,269.0,0.025246363209760675,0.0324291742013261,0.0344370341195986,0
cre16.g688650.t1.2.v5.5,1849,1413.0,65.65711195240671,1.215,0.0891477359031,45.7,186.0,0.10059491617090319,0.1316348195329087,0.0344370341195986,0
cre16.g688700.t1.1.v5.5,3445,1986.0,66.21190130624093,1.2156,0.121425936784,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g688750.t1.2.v5.5,2422,1986.0,67.42361684558216,1.2516,0.136893961473,37.0,216.0,0.08918249380677126,0.10876132930513595,0.0344370341195986,0
cre16.g688751.t1.1.v5.5,2227,1641.0,69.91468343062415,1.0962,0.132338230856,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g688800.t1.2.v5.5,1373,582.0,61.47123088128186,1.2514,0.139184591611,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g688850.t1.1.v5.5,3072,1827.0,62.79296875,1.2294,0.118674241156,36.1,424.0,0.13802083333333334,0.2320744389709907,0.0344370341195986,0
cre16.g688863.t1.1.v5.5,2756,2502.0,71.73439767779391,1.176,0.138315284017,37.0,92.0,0.033381712626995644,0.03677058353317346,0.0344370341195986,0
cre16.g688900.t1.1.v5.5,8190,7701.0,71.84371184371184,1.139,0.183783005815,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g688901.t1.2.v5.5,7285,5034.0,65.88881262868908,1.248,0.142048251064,43.3,291.0,0.03994509265614276,0.05780691299165673,0.0344370341195986,0
cre16.g688950.t1.2.v5.5,1964,1194.0,69.09368635437882,1.2045,0.112518808628,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g688975.t1.1.v5.5,1913,1020.0,66.12650287506534,1.1282,0.155882982882,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g689001.t1.1.v5.5,2879,606.0,58.45779784647447,1.2402,0.151158204821,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g689050.t1.1.v5.5,3084,2208.0,67.31517509727627,1.3082,0.150357683156,42.5,546.0,0.17704280155642024,0.24728260869565216,0.0344370341195986,0
cre16.g689087.t1.1.v5.5,2494,1062.0,63.6327185244587,1.3292,0.129292024674,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g689100.t1.1.v5.5,2217,1710.0,64.9977447000451,1.0334,0.122857348526,50.4,123.0,0.05548037889039242,0.07192982456140351,0.0344370341195986,0
cre16.g689150.t1.2.v5.5,2546,1683.0,64.92537313432835,1.2542,0.128510655776,53.5,312.0,0.12254516889238021,0.18538324420677363,0.0344370341195986,0
cre16.g689199.t1.1.v5.5,902,189.0,59.20177383592018,1.165,0.178704525985,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g689201.t1.1.v5.5,1656,330.0,62.6207729468599,1.2271,0.139100707413,0.0,0.0,0.0,0.0,0.680980691826405,1
cre16.g689250.t1.1.v5.5,4394,3477.0,68.16112881201639,1.2316,0.154030076331,47.7,65.0,0.014792899408284023,0.018694276675294795,0.0344370341195986,0
cre16.g689300.t1.1.v5.5,8282,4743.0,63.99420429847863,1.2256,0.155459281443,37.8,172.0,0.020767930451581745,0.03626396795277251,0.0344370341195986,0
cre16.g689311.t1.1.v5.5,1565,762.0,66.70926517571885,1.2036,0.190022069851,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g689376.t1.1.v5.5,652,411.0,57.20858895705521,0.9822,0.108173549452,48.8,82.0,0.12576687116564417,0.19951338199513383,0.0344370341195986,0
cre16.g689423.t1.1.v5.5,1162,990.0,65.23235800344234,1.2764,0.11016682308,30.3,314.0,0.270223752151463,0.31717171717171716,0.0344370341195986,0
cre16.g689450.t1.2.v5.5,4098,2346.0,63.518789653489506,1.1949,0.160684537704,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g689500.t1.1.v5.5,6251,4260.0,69.1889297712366,1.1645,0.134563879067,50.0,82.0,0.01311790113581827,0.019248826291079813,0.0344370341195986,0
cre16.g689535.t1.1.v5.5,4922,3942.0,72.89719626168224,1.1665,0.149261550633,64.9,37.0,0.007517269402681837,0.009386098427194317,0.0344370341195986,0
cre16.g689550.t1.1.v5.5,7146,4641.0,65.05737475510776,1.256,0.150498538714,37.8,172.0,0.02406940945983767,0.037060978237448826,0.0344370341195986,0
cre16.g689600.t1.2.v5.5,1617,927.0,55.78231292517007,1.273,0.166933675408,100.0,308.0,0.19047619047619047,0.33225458468176916,0.0344370341195986,0
cre16.g689647.t1.1.v5.5,4052,3162.0,70.4837117472853,1.1917,0.134241883756,36.7,780.0,0.192497532082922,0.24667931688804554,0.0344370341195986,0
cre16.g689650.t1.2.v5.5,1187,405.0,56.27632687447346,1.2928,0.106694848833,75.2,113.0,0.09519797809604044,0.27901234567901234,0.0344370341195986,0
cre16.g689700.t1.1.v5.5,1973,1158.0,63.05119107957425,1.215,0.114273991259,32.8,348.0,0.17638114546376077,0.3005181347150259,0.0344370341195986,0
cre16.g689733.t1.1.v5.5,1343,1257.0,63.886820551005215,1.2194,0.106943003387,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g689759.t1.1.v5.5,2041,1635.0,72.80744732974033,1.2046,0.135503504858,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g689766.t1.1.v5.5,963,441.0,63.6552440290758,0.8046,0.143970358381,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g689800.t1.2.v5.5,1538,849.0,68.59557867360208,0.9426,-0.212236791184,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g689851.t1.1.v5.5,6270,5532.0,62.15311004784689,0.9743,0.0934333435249,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g689851.t2.1.v5.5,2618,1593.0,57.29564553093965,0.8653,0.0882061957242,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g689871.t1.1.v5.5,4052,3291.0,69.79269496544916,1.3082,0.125536953348,57.7,984.0,0.2428430404738401,0.29899726526891524,0.0344370341195986,0
cre16.g689950.t1.2.v5.5,6946,5871.0,70.48661099913619,1.1762,0.149600605271,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g689983.t1.1.v5.5,1724,369.0,60.96287703016241,0.7535,0.105820444608,0.0,0.0,0.0,0.0,0.857325335327841,1
cre16.g690000.t1.2.v5.5,2234,1395.0,60.78782452999105,1.2904,0.108338417253,40.5,311.0,0.13921217547000894,0.22293906810035843,0.0344370341195986,0
cre16.g690050.t1.2.v5.5,2157,960.0,67.68660176170607,1.1582,0.111968379413,48.5,196.0,0.09086694483078349,0.20416666666666666,0.0344370341195986,0
cre16.g690095.t1.1.v5.5,14300,13194.0,73.2867132867133,1.2078,0.113213338145,31.3,182.0,0.012727272727272728,0.013794148855540396,0.0344370341195986,0
cre16.g690100.t1.2.v5.5,865,531.0,55.72254335260116,1.1797,0.162235397184,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g690130.t1.2.v5.5,1587,564.0,59.04221802142407,1.2932,0.145907184904,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g690150.t1.2.v5.5,2085,1812.0,68.72901678657074,1.2794,0.127075793544,41.8,239.0,0.11462829736211032,0.13189845474613687,0.0344370341195986,0
cre16.g690200.t1.2.v5.5,2246,1350.0,63.31255565449688,1.3098,0.107119936531,30.2,295.0,0.13134461264470168,0.21851851851851853,0.0344370341195986,0
cre16.g690207.t1.1.v5.5,823,381.0,60.6318347509113,1.1165,0.178235882568,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g690207.t2.1.v5.5,744,381.0,60.75268817204301,1.1165,0.178235882568,0.0,0.0,0.0,0.0,0.0221710571270709,0
cre16.g690207.t3.1.v5.5,654,291.0,60.091743119266056,1.0435,0.193521017566,0.0,0.0,0.0,0.0,0.680980691826405,1
cre16.g690250.t1.2.v5.5,1459,1191.0,66.4838930774503,1.2492,0.134902843212,48.6,210.0,0.1439342015078821,0.17632241813602015,0.0344370341195986,0
cre16.g690300.t1.2.v5.5,1535,546.0,63.583061889250814,1.087,0.120017335921,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g690319.t1.1.v5.5,2895,1464.0,63.48877374784111,1.3421,0.096364022315,22.1,497.0,0.17167530224525043,0.3394808743169399,0.0344370341195986,0
cre16.g690350.t1.1.v5.5,2699,1182.0,64.13486476472768,1.2962,0.143715193207,28.4,134.0,0.04964801778436458,0.11336717428087986,0.0344370341195986,0
cre16.g690400.t1.1.v5.5,2793,1908.0,66.30862871464375,1.124,0.132190501125,50.7,69.0,0.024704618689581095,0.036163522012578615,0.0344370341195986,0
cre16.g690431.t1.1.v5.5,2428,1485.0,64.99176276771004,1.2993,0.123324813638,50.5,434.0,0.1787479406919275,0.29225589225589227,0.0344370341195986,0
cre16.g690431.t2.1.v5.5,2551,1485.0,64.60211681693454,1.2993,0.123324813638,50.5,434.0,0.17012936103488827,0.29225589225589227,0.0344370341195986,0
cre16.g690450.t1.1.v5.5,2778,2286.0,68.43052555795536,1.2804,0.127157946112,38.5,262.0,0.09431245500359971,0.11461067366579178,0.0344370341195986,0
cre16.g690500.t1.2.v5.5,1409,489.0,58.69410929737403,1.2789,0.138716869619,45.2,157.0,0.11142654364797729,0.3210633946830266,0.0344370341195986,0
cre16.g690506.t1.1.v5.5,2644,813.0,63.01059001512859,1.1206,0.175011570913,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g690506.t2.1.v5.5,2492,813.0,63.402889245585875,1.1206,0.175011570913,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g690507.t1.1.v5.5,892,366.0,61.99551569506726,0.8079,0.0830296950532,0.0,0.0,0.0,0.0,0.557178500510654,1
cre16.g690508.t1.1.v5.5,714,273.0,64.56582633053222,0.7937,0.141406644905,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g690509.t1.1.v5.5,2330,531.0,57.42489270386266,0.7241,0.0709869465393,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g690543.t1.1.v5.5,552,210.0,59.23913043478261,0.7141,0.0709857683332,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g690655.t1.1.v5.5,7731,6153.0,70.71530203078515,1.2164,0.179942349931,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g690700.t1.1.v5.5,1479,915.0,64.84110885733604,1.3054,0.0942591574146,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g690702.t1.1.v5.5,439,264.0,60.36446469248292,1.0984,0.00185062395088,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g690750.t1.1.v5.5,2485,2115.0,67.16297786720322,1.2472,0.133503378412,31.5,127.0,0.051106639839034206,0.06004728132387707,0.0344370341195986,0
cre16.g690750.t2.1.v5.5,2482,2112.0,67.16357775987107,1.2472,0.130608557367,31.7,126.0,0.05076551168412571,0.05965909090909091,0.0344370341195986,0
cre16.g690767.t1.1.v5.5,1799,1203.0,66.37020566981657,1.1666,0.119716034614,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g690800.t1.1.v5.5,872,336.0,60.321100917431195,0.6083,0.117241367101,0.0,0.0,0.0,0.0,0.857325335327841,1
cre16.g690879.t1.1.v5.5,3334,1029.0,59.118176364727056,1.0845,0.135850600661,57.1,140.0,0.041991601679664065,0.1360544217687075,0.0344370341195986,0
cre16.g690900.t1.2.v5.5,2194,1242.0,64.17502278942571,0.9524,0.111460617844,38.9,208.0,0.09480401093892434,0.16747181964573268,0.0344370341195986,0
cre16.g690902.t1.1.v5.5,938,477.0,61.833688699360344,1.1404,0.123021723305,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g690950.t1.2.v5.5,2941,1875.0,62.087725263515814,1.215,0.0847665919772,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g690991.t1.1.v5.5,1879,1080.0,60.883448642895154,1.153,0.141600702242,25.4,169.0,0.08994145822245875,0.15648148148148147,0.0344370341195986,0
cre16.g690991.t2.1.v5.5,1876,1077.0,60.927505330490405,1.1189,0.142410955189,25.4,169.0,0.09008528784648187,0.15691736304549675,0.0344370341195986,0
cre16.g691000.t1.2.v5.5,1448,651.0,60.773480662983424,1.3134,0.0915089920572,57.1,184.0,0.1270718232044199,0.282642089093702,0.0344370341195986,0
cre16.g691050.t1.2.v5.5,9451,8034.0,73.86519944979368,1.1582,0.128044088015,30.2,182.0,0.01925722145804677,0.022653721682847898,0.0344370341195986,0
cre16.g691100.t1.2.v5.5,735,444.0,65.4421768707483,1.2312,0.102992035509,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g691100.t2.1.v5.5,714,423.0,64.9859943977591,1.215,0.10726112394,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g691103.t1.1.v5.5,1774,255.0,62.17587373167982,0.6556,0.0967872093415,0.0,0.0,0.0,0.0,0.857325335327841,1
cre16.g691150.t1.2.v5.5,3141,1866.0,60.49028971665075,1.3092,0.0866332326468,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g691200.t1.1.v5.5,6285,4455.0,69.40334128878281,1.1776,0.199937043581,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g691202.t1.1.v5.5,1289,318.0,58.96043444530644,0.6784,0.104840248165,0.0,0.0,0.0,0.0,0.997270283160162,1
cre16.g691204.t1.1.v5.5,911,210.0,60.70252469813392,0.9226,0.0795345628739,0.0,0.0,0.0,0.0,0.687190488071296,1
cre16.g691204.t2.1.v5.5,905,204.0,60.66298342541437,0.9401,0.0741179172872,0.0,0.0,0.0,0.0,0.770520155683204,1
cre16.g691215.t1.1.v5.5,2546,645.0,60.526315789473685,1.171,0.177013038405,22.3,197.0,0.07737627651217596,0.3054263565891473,0.0344370341195986,0
cre16.g691215.t2.1.v5.5,949,582.0,60.59009483667018,1.2348,0.104927674717,22.3,197.0,0.20758693361433087,0.3384879725085911,0.0344370341195986,0
cre16.g691327.t1.1.v5.5,2673,1938.0,65.88103254769922,0.8639,0.14042388261,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g691350.t1.1.v5.5,3010,1725.0,62.0265780730897,1.2612,0.124838920522,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g691351.t1.1.v5.5,1079,282.0,61.07506950880445,0.665,0.094602345252,0.0,0.0,0.0,0.0,0.857325335327841,1
cre16.g691352.t1.1.v5.5,400,336.0,67.5,1.1634,0.150115007536,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g691353.t1.1.v5.5,1101,468.0,58.764759309718436,0.8944,0.157500836177,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g691400.t1.1.v5.5,5662,4845.0,68.42105263157895,1.1016,0.175618045414,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g691439.t1.2.v5.5,1043,240.0,63.758389261744966,1.2358,0.0924571546206,0.0,0.0,0.0,0.0,0.680980691826405,1
cre16.g691440.t1.1.v5.5,6329,5853.0,69.25264654763785,1.2326,0.143893361915,73.3,502.0,0.07931742771369885,0.08576798223133436,0.0344370341195986,0
cre16.g691450.t1.2.v5.5,2749,2043.0,64.75081847944708,1.3098,0.130603774725,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g691500.t1.2.v5.5,2206,717.0,60.56210335448776,1.2786,0.0716607126923,32.4,145.0,0.0657298277425204,0.20223152022315202,0.0344370341195986,0
cre16.g691550.t1.2.v5.5,1659,468.0,58.64978902953587,1.2016,0.174301684777,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g691552.t1.1.v5.5,3219,1632.0,61.97576887232059,1.2026,0.104708617848,42.4,495.0,0.15377446411929171,0.30330882352941174,0.0344370341195986,0
cre16.g691600.t1.1.v5.5,1988,462.0,60.11066398390342,0.9643,0.103511511466,0.0,0.0,0.0,0.0,0.0221710571270709,0
cre16.g691664.t1.1.v5.5,2762,579.0,60.39102099927589,0.9804,0.112863041751,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g691664.t2.1.v5.5,2756,579.0,60.37735849056604,0.9804,0.112863041751,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g691750.t1.2.v5.5,2854,1368.0,62.08829712683952,1.1951,0.0758767000435,53.3,415.0,0.14540995094604064,0.3033625730994152,0.0344370341195986,0
cre16.g691753.t1.1.v5.5,836,258.0,60.047846889952154,1.0664,0.135345675541,0.0,0.0,0.0,0.0,0.0752671317564969,0
cre16.g691754.t1.1.v5.5,1376,735.0,60.10174418604651,1.1579,0.0867523882447,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g691755.t1.1.v5.5,556,336.0,58.45323741007194,1.2334,0.0709539576716,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g691756.t1.1.v5.5,1284,699.0,55.99688473520249,0.9178,0.105550717582,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g691776.t1.1.v5.5,1709,693.0,60.620245757753075,1.0545,0.14181695785,25.3,190.0,0.11117612638970158,0.2741702741702742,0.0344370341195986,0
cre16.g691800.t1.1.v5.5,2993,1908.0,63.18075509522218,1.3098,0.106785833995,53.3,569.0,0.19011025726695624,0.29821802935010483,0.0344370341195986,0
cre16.g691850.t1.2.v5.5,850,318.0,59.1764705882353,1.2669,0.101969104417,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g691888.t1.1.v5.5,3251,2241.0,60.565979698554294,1.215,0.108660969596,34.2,468.0,0.14395570593663487,0.20883534136546184,0.0344370341195986,0
cre16.g691888.t2.1.v5.5,3137,2127.0,60.69493146318138,1.215,0.109057588262,47.3,412.0,0.13133567102327065,0.19370004701457452,0.0344370341195986,0
cre16.g691900.t1.2.v5.5,2703,2103.0,68.1465038845727,1.2326,0.152930149908,33.7,196.0,0.07251202367739548,0.0932001902044698,0.0344370341195986,0
cre16.g691950.t1.1.v5.5,3147,2166.0,62.44041944709247,1.1772,0.155677180786,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g692000.t1.1.v5.5,4935,3960.0,68.28774062816616,1.135,0.158277501394,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g692003.t1.1.v5.5,766,324.0,61.09660574412533,1.0552,0.156228883327,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g692003.t2.1.v5.5,505,324.0,62.57425742574257,1.0552,0.156228883327,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g692004.t1.1.v5.5,2788,1140.0,58.787661406025826,1.0536,0.112022817518,26.4,329.0,0.11800573888091823,0.2885964912280702,0.0344370341195986,0
cre16.g692050.t1.1.v5.5,2169,1020.0,62.19455970493315,1.2036,0.151060106654,46.4,183.0,0.08437067773167359,0.17941176470588235,0.0344370341195986,0
cre16.g692100.t1.1.v5.5,3895,2616.0,69.70474967907573,1.1412,0.140719708346,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g692116.t1.1.v5.5,3368,2163.0,61.728028503562946,1.0042,0.122288138034,28.2,110.0,0.032660332541567694,0.050855293573740176,0.0344370341195986,0
cre16.g692150.t1.1.v5.5,2069,1509.0,63.895601739971,1.2417,0.101961941933,28.6,133.0,0.06428226196230062,0.08813783962889331,0.0344370341195986,0
cre16.g692150.t2.1.v5.5,2196,1509.0,63.29690346083789,1.2417,0.101961941933,28.6,133.0,0.06056466302367942,0.08813783962889331,0.0344370341195986,0
cre16.g692200.t1.1.v5.5,3746,2637.0,64.46876668446343,1.2778,0.139467661499,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g692228.t1.1.v5.5,8008,6390.0,64.93506493506493,1.0671,0.139066304315,31.5,181.0,0.022602397602397604,0.02832550860719875,0.0344370341195986,0
cre16.g692250.t1.1.v5.5,6851,4578.0,66.92453656400525,1.0905,0.184071588914,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g692300.t1.2.v5.5,4335,2760.0,64.19838523644752,1.2568,0.136577189332,41.9,597.0,0.13771626297577855,0.21630434782608696,0.0344370341195986,0
cre16.g692340.t1.1.v5.5,2007,399.0,57.747882411559544,1.1048,0.0875840281587,0.0,0.0,0.0,0.0,0.582744190843108,1
cre16.g692350.t1.1.v5.5,7481,6618.0,67.55781312658735,1.0099,0.165125629932,54.8,62.0,0.008287662077262397,0.009368389241462678,0.0344370341195986,0
cre16.g692400.t1.1.v5.5,2442,1176.0,66.83046683046683,1.2512,0.128502748527,39.1,151.0,0.06183456183456183,0.1284013605442177,0.0344370341195986,0
cre16.g692450.t1.2.v5.5,2337,936.0,64.91228070175438,1.2218,0.123564122587,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre16.g692452.t1.1.v5.5,1516,402.0,60.224274406332455,0.5115,0.081861197097,0.0,0.0,0.0,0.0,0.857325335327841,1
cre16.g692500.t1.1.v5.5,5620,2490.0,62.313167259786475,1.1886,0.184890939567,50.6,79.0,0.014056939501779359,0.03172690763052209,0.0344370341195986,0
cre16.g692550.t1.1.v5.5,3929,3672.0,74.7518452532451,1.1196,0.167479321463,49.5,97.0,0.024688215831000254,0.0264161220043573,0.0344370341195986,0
cre16.g692585.t1.2.v5.5,3205,1896.0,64.43057722308892,1.149,0.130737592184,0.0,0.0,0.0,0.0,0.0344370341195986,0
